X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-72.6524,41.7495,31,563,South Meadow,NAES Corp,4426,IPP Non-CHP,Hartford,Hartford,Connecticut,6162,Reserve Road Gate 40,petroleum,167.2,148.4,0,0,148.4,0,0,0,0,0,Petroleum = 148.4 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,41.7495,-72.6524,0,0,0,0
-73.120886,41.776109,32,565,Torrington Terminal,Connecticut Jet Power LLC,22379,IPP Non-CHP,Torrington,Litchfield,Connecticut,6790,South Main St,petroleum,21.8,17.4,0,0,17.4,0,0,0,0,0,Petroleum = 17.4 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,41.776109,-73.120886,0,0,0,0
-72.064935,41.52679,33,581,North Main Street,City of Norwich - (CT),13831,Electric Utility,Norwich,New London,Connecticut,6360,125 North Main Street,petroleum,19,15.3,0,0,15.3,0,0,0,0,0,Petroleum = 15.3 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,41.52679,-72.064935,0,0,0,0
-75.5371,39.7302,34,591,Christiana,Calpine Mid-Atlantic Generation LLC,56609,IPP Non-CHP,Wilmington,New Castle,Delaware,19801,Christiana Ave & Lobdell St,petroleum,52,50,0,0,50,0,0,0,0,0,Petroleum = 50 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,39.7302,-75.5371,0,0,0,0
-75.626811,39.600408,35,592,Delaware City 10,Calpine Mid-Atlantic Generation LLC,56609,IPP Non-CHP,Delaware City,New Castle,Delaware,19706,Rt 9 & River Road,petroleum,18.5,18,0,0,18,0,0,0,0,0,Petroleum = 18 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,39.600408,-75.626811,0,0,0,0
-75.6289,39.7283,36,597,West Station (DE),Calpine Mid-Atlantic Generation LLC,56609,IPP Non-CHP,Wilmington,New Castle,Delaware,19808,Route 41,petroleum,20,15,0,0,15,0,0,0,0,0,Petroleum = 15 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,39.7283,-75.6289,0,0,0,0
-82.635278,27.758056,37,627,Bayboro,"Duke Energy Florida, LLC",6455,Electric Utility,St. Petersburg,Pinellas,Florida,33701,263 13th Avenue South,petroleum,226.8,171,0,0,171,0,0,0,0,0,Petroleum = 171 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,27.758056,-82.635278,0,0,0,0
-81.0927,24.710833,38,696,Marathon Generating Plant,"Florida Keys El Coop Assn, Inc",6443,Electric Utility,Marathon,Monroe,Florida,33050,3421 Overseas Highway,petroleum,11,11,0,0,11,0,0,0,0,0,Petroleum = 11 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,24.710833,-81.0927,0,0,0,0
-93.635,40.0786,39,698,Trenton North,Trenton Municipal Utilities - (MO),19150,Electric Utility,Trenton,Grundy,Missouri,64683,921 Industrial Drive,petroleum,13.5,13.5,0,0,13.5,0,0,0,0,0,Petroleum = 13.5 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,40.0786,-93.635,0,0,0,0
-81.546165,31.213645,40,715,McManus,Georgia Power Co,7140,Electric Utility,Brunswick,Glynn,Georgia,31523,One Crispen Island,petroleum,500.6,416,0,0,416,0,0,0,0,0,Petroleum = 416 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,31.213645,-81.546165,0,0,0,0
-81.145,32.0411,41,732,Boulevard,Georgia Power Co,7140,Electric Utility,Savannah,Chatham,Georgia,31405,Staley Avenue,petroleum,15.6,14,0,0,14,0,0,0,0,0,Petroleum = 14 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,32.0411,-81.145,0,0,0,0
-158.128853,21.356395,42,765,Kahe,Hawaiian Electric Co Inc,19547,Electric Utility,Kapolei,Honolulu,Hawaii,96707,92-200 Farrington Hwy,petroleum,609.7,582.1,0,0,582.1,0,0,0,0,0,Petroleum = 582.1 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,21.356395,-158.128853,0,0,0,0
-157.961518,21.388997,43,766,Waiau,Hawaiian Electric Co Inc,19547,Electric Utility,Pearl City,Honolulu,Hawaii,96782,475 Kamehamenha Hwy,petroleum,474.6,456.6,0,0,456.6,0,0,0,0,0,Petroleum = 456.6 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,21.388997,-157.961518,0,0,0,0
-155.6955,20.0252,44,768,Waimea,Hawaii Electric Light Co Inc,8287,Electric Utility,Kamuela,Hawaii,Hawaii,96743,66-1591 Kawaihae Road,petroleum,7.5,7.5,0,0,7.5,0,0,0,0,0,Petroleum = 7.5 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,20.0252,-155.6955,0,0,0,0
-155.0625,19.7052,45,769,Kanoelehua,Hawaii Electric Light Co Inc,8287,Electric Utility,Hilo,Hawaii,Hawaii,96720,54 Halekauila Street,petroleum,21,20,0,0,20,0,0,0,0,0,Petroleum = 20 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,19.7052,-155.0625,0,0,0,0
-155.0607,19.7041,46,772,W H Hill,Hawaii Electric Light Co Inc,8287,Electric Utility,Hilo,Hawaii,Hawaii,96720,54 Halekauila Street,petroleum,37.1,35.5,0,0,35.5,0,0,0,0,0,Petroleum = 35.5 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,19.7041,-155.0607,0,0,0,0
-145.752983,60.555889,47,789,Orca,"Cordova Electric Coop, Inc",40215,Electric Utility,Cordova,Valdez Cordova,Alaska,99574,103 Orca Road,petroleum,10.7,10.7,0,0,10.7,0,0,0,0,0,Petroleum = 10.7 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,60.555889,-145.752983,0,0,0,0
-157.0647,21.106,48,792,Palaau Power Hybrid,Maui Electric Co Ltd,11843,Electric Utility,Kaunakakai,Maui,Hawaii,96748,32A Ulili Street,petroleum,17.1,16,0,0,14,0,0,0,0,0,"Battery = 2 MW, Petroleum = 14 MW","Batteries; Petroleum Liquids;","EIA-860, EIA-860M and EIA-923",202001,21.106,-157.0647,0,2,0,0
-113.885307,45.183368,49,817,Salmon Diesel,Idaho Power Co,9191,Electric Utility,Salmon,Lemhi,Idaho,83467,14 St. Charles Rd.,petroleum,5,5.4,0,0,5.4,0,0,0,0,0,Petroleum = 5.4 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,45.183368,-113.885307,0,0,0,0
-87.6533,41.8508,50,886,Fisk Street,Midwest Generations EME LLC,12384,IPP Non-CHP,Chicago,Cook,Illinois,60608,1111 W Cermak Rd,petroleum,288.8,197.2,0,0,197.2,0,0,0,0,0,Petroleum = 197.2 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,41.8508,-87.6533,0,0,0,0
-89.524514,38.607456,51,934,Breese,City of Breese - (IL),2188,Electric Utility,Breese,Clinton,Illinois,62230,800 North First Street,petroleum,16.9,17,0,0,17,0,0,0,0,0,Petroleum = 17 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,38.607456,-89.524514,0,0,0,0
-90.513814,40.548586,52,935,Bushnell,City of Bushnell - (IL),2634,Electric Utility,Bushnell,McDonough,Illinois,61422,175 Charles Street,petroleum,10.8,10.8,0,0,10.8,0,0,0,0,0,Petroleum = 10.8 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,40.548586,-90.513814,0,0,0,0
-89.3583,38.6106,53,936,Carlyle,City of Carlyle - (IL),3037,Electric Utility,Carlyle,Clinton,Illinois,62231,550 First St,petroleum,12.3,12.3,0,0,12.3,0,0,0,0,0,Petroleum = 12.3 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,38.6106,-89.3583,0,0,0,0
-88.1631,38.0967,54,937,Carmi,City of Carmi - (IL),3040,Electric Utility,Carmi,White,Illinois,62821,108 Shipley,petroleum,13.4,12,0,0,12,0,0,0,0,0,Petroleum = 12 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,38.0967,-88.1631,0,0,0,0
-88.366006,38.380709,55,940,Fairfield,City of Fairfield- (IL),6141,Electric Utility,Fairfield,Wayne,Illinois,62837,106 NW 6th Street,petroleum,7.5,7.5,0,0,7.5,0,0,0,0,0,Petroleum = 7.5 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,38.380709,-88.366006,0,0,0,0
-88.638761,40.24611,56,941,Farmer City,City of Farmer City - (IL),6192,Electric Utility,Farmer City,DeWitt,Illinois,61842,401 E Allen St,petroleum,11.3,9.7,0,4.1,5.6,0,0,0,0,0,"Natural Gas = 4.1 MW, Petroleum = 5.6 MW","Natural Gas Internal Combustion Engine; Petroleum Liquids;","EIA-860, EIA-860M and EIA-923",202001,40.24611,-88.638761,0,0,0,0
-89.914444,38.425556,57,943,Freeburg,Village of Freeburg - (IL),6764,Electric Utility,Freeburg,St Clair,Illinois,62243,412 WEST HIGH St.,petroleum,15.7,15.8,0,0,15.8,0,0,0,0,0,Petroleum = 15.8 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,38.425556,-89.914444,0,0,0,0
-89.6849,38.7412,58,946,Highland,City of Highland,8573,Electric Utility,Highland,Madison,Illinois,62249,501 Ninth Street,petroleum,17.6,16.8,0,0,16.8,0,0,0,0,0,Petroleum = 16.8 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,38.7412,-89.6849,0,0,0,0
-88.541331,38.094683,59,948,McLeansboro,City of McLeansboro - (IL),12167,Electric Utility,McLeansboro,Hamilton,Illinois,62859,305 West Market St,petroleum,9.2,8.4,0,0,8.4,0,0,0,0,0,Petroleum = 8.4 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,38.094683,-88.541331,0,0,0,0
-87.68513,39.392138,60,949,Marshall (IL),City of Marshall - (IL),11736,Electric Utility,Marshall,Clark,Illinois,62441,14th St & Pine St,petroleum,16.9,16.9,0,0,16.9,0,0,0,0,0,Petroleum = 16.9 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,39.392138,-87.68513,0,0,0,0
-89.1123,41.3237,61,955,Peru (IL),City of Peru - (IL),14840,Electric Utility,City of Peru,LaSalle,Illinois,61354,4005 Plank Rd.,petroleum,36.5,34.3,0,0,27.5,6.8,0,0,0,0,"Hydroelectric = 6.8 MW, Petroleum = 27.5 MW","Conventional Hydroelectric; Petroleum Liquids;","EIA-860, EIA-860M and EIA-923",202001,41.3237,-89.1123,0,0,0,0
-88.159444,40.312222,62,958,Rantoul,Village of Rantoul - (IL),15686,Electric Utility,Rantoul,Champaign,Illinois,61866,200 West Grove Ave,petroleum,14.4,14.4,0,0,14.4,0,0,0,0,0,Petroleum = 14.4 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,40.312222,-88.159444,0,0,0,0
-89.9992,38.2165,63,959,Red Bud,City of Red Bud - (IL),15772,Electric Utility,Red Bud,Randolph,Illinois,62278,525 Power Street,petroleum,15,14.3,0,0,14.3,0,0,0,0,0,Petroleum = 14.3 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,38.2165,-89.9992,0,0,0,0
-89.0504,41.9092,64,961,South Main Street,Rochelle Municipal Utilities,16179,Electric Utility,Rochelle,Ogle,Illinois,61068,1015 Caron Rd,petroleum,15.8,14.4,0,3.6,10.8,0,0,0,0,0,"Natural Gas = 3.6 MW, Petroleum = 10.8 MW","Natural Gas Internal Combustion Engine; Petroleum Liquids;","EIA-860, EIA-860M and EIA-923",202001,41.9092,-89.0504,0,0,0,0
-89.600512,39.757327,65,964,Lakeside,City of Springfield - (IL),17828,Electric Utility,Springfield,Sangamon,Illinois,62703,3100 Stevenson Drive,petroleum,5.4,5.1,0,0,5.1,0,0,0,0,0,Petroleum = 5.1 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,39.757327,-89.600512,0,0,0,0
-89.641653,39.806868,66,965,Reynolds,City of Springfield - (IL),17828,Electric Utility,Springfield,Sangamon,Illinois,62702,1013 Reynolds Street,petroleum,17.5,14,0,0,14,0,0,0,0,0,Petroleum = 14 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,39.806868,-89.641653,0,0,0,0
-88.611944,39.596667,67,969,Sullivan (IL),City of Sullivan - (IL),18277,Electric Utility,Sullivan,Moultrie,Illinois,61951,517 West  Water,petroleum,25.4,24.5,0,0,24.5,0,0,0,0,0,Petroleum = 24.5 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,39.596667,-88.611944,0,0,0,0
-90.158939,38.334786,68,971,Waterloo,City of Waterloo - (IL),20180,Electric Utility,Waterloo,Monroe,Illinois,62298,616 Market Street,petroleum,30.2,28.3,0,13.2,15.1,0,0,0,0,0,"Natural Gas = 13.2 MW, Petroleum = 15.1 MW","Natural Gas Fired Combustion Turbine; Petroleum Liquids;","EIA-860, EIA-860M and EIA-923",202001,38.334786,-90.158939,0,0,0,0
-86.0575,40.7551,69,1037,Peru (IN),City of Peru - (IN),14839,Electric Utility,Peru,Miami,Indiana,46970,307 East Canal Street,petroleum,1.8,1.8,0,0,1.8,0,0,0,0,0,Petroleum = 1.8 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,40.7551,-86.0575,0,0,0,0
-94.2392,43.0733,70,1120,Algona,City of Algona - (IA),309,Electric Utility,Algona,Kossuth,Iowa,50511,521 N Hall St.,petroleum,16.1,16.1,0,0,16.1,0,0,0,0,0,Petroleum = 16.1 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,43.0733,-94.2392,0,0,0,0
-95.3026,42.6736,71,1121,Alta Municipal Utilities,City of Alta - (IA),405,Electric Utility,Alta,Buena Vista,Iowa,51002,209 East 2nd Street,petroleum,5,4.9,0,0,4.9,0,0,0,0,0,Petroleum = 4.9 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,42.6736,-95.3026,0,0,0,0
-94.766474,41.444224,72,1123,Anita,City of Anita - (IA),682,Electric Utility,Anita,Cass,Iowa,50020,828 Main Street,petroleum,2.9,2.7,0,0,2.7,0,0,0,0,0,Petroleum = 2.7 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,41.444224,-94.766474,0,0,0,0
-94.217075,43.292628,73,1125,Bancroft,Bancroft Municipal Utilities,1172,Electric Utility,Bancroft,Kossuth,Iowa,50517,108 North Portland,petroleum,4.2,4.1,0,0,4.1,0,0,0,0,0,Petroleum = 4.1 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,43.292628,-94.217075,0,0,0,0
-90.4167,42.25,74,1126,Bellevue,City of Bellevue - (IA),1515,Electric Utility,Bellevue,Jackson,Iowa,52031,900 N. Riverview,petroleum,8,7,0,0,7,0,0,0,0,0,Petroleum = 7 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,42.25,-90.4167,0,0,0,0
-92.4479,41.7278,75,1128,Brooklyn,City of Brooklyn - (IA),2287,Electric Utility,Brooklyn,Poweshiek,Iowa,52211,123 E Front Street,petroleum,2.3,2,0,0,2,0,0,0,0,0,Petroleum = 2 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,41.7278,-92.4479,0,0,0,0
-91.011974,42.29821,76,1129,Cascade,Cascade Municipal Utilities,3137,Electric Utility,Cascade,Dubuque,Iowa,52033,201 Pierce St SW,petroleum,5.2,4.9,0,0,4.9,0,0,0,0,0,Petroleum = 4.9 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,42.29821,-91.011974,0,0,0,0
-91.532705,42.280827,77,1132,Coggon,City of Coggon - (IA),3900,Electric Utility,Coggon,Linn,Iowa,52218,131 West Main St,petroleum,2,1.8,0,0,1.8,0,0,0,0,0,Petroleum = 1.8 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,42.280827,-91.532705,0,0,0,0
