X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-118.9092,37.6464,11,10481,Mammoth Pacific II,Ormat Nevada Inc,34691,IPP Non-CHP,Mammoth Lakes,Mono,California,93546,85 Casa Diablo,geothermal,15,9.9,0,0,0,0,0,0,0,0,Geothermal = 9.9MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,37.6464,-118.9092,9.9,0,0,0
-115.565,33.1779,12,10631,CE Leathers,CalEnergy Operating Corporation,49899,IPP Non-CHP,Calipatria,Imperial,California,92233,342 W Sinclair Rd,geothermal,45.5,42,0,0,0,0,0,0,0,0,Geothermal = 42MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,33.1779,-115.565,42,0,0,0
-115.616,33.1646,13,10632,Del Ranch Company,CalEnergy Operating Corporation,49899,IPP Non-CHP,Calipatria,Imperial,California,92233,7029 Gentry Road,geothermal,45.5,42,0,0,0,0,0,0,0,0,Geothermal = 42MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,33.1646,-115.616,42,0,0,0
-115.6033,33.1777,14,10634,Elmore Company,CalEnergy Operating Corporation,49899,IPP Non-CHP,Calipatria,Imperial,California,92233,786 W Sinclair Rd.,geothermal,45.5,49,0,0,0,0,0,0,0,0,Geothermal = 49MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,33.1777,-115.6033,49,0,0,0
-115.638656,33.158153,15,10759,Salton Sea Power Gen Co - Unit 3,CalEnergy Operating Corporation,49899,IPP Non-CHP,Calipatria,Imperial,California,92233,6922 Crummer Rd.,geothermal,53.9,50,0,0,0,0,0,0,0,0,Geothermal = 50MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,33.158153,-115.638656,50,0,0,0
-115.2637,32.7757,16,10763,Geo East Mesa III,Ormat Nevada Inc,34691,IPP Non-CHP,Holtville,Imperial,California,92250,3300 East Evan Hewes Highway,geothermal,29.6,19.7,0,0,0,0,0,0,0,0,Geothermal = 19.7MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,32.7757,-115.2637,19.7,0,0,0
-117.7981,36.0372,17,10873,Coso Finance Partners,Coso Operating Co LLC,4397,IPP Non-CHP,Inyokern,Inyo,California,93527,PO Box 1690,geothermal,92.2,81.2,0,0,0,0,0,0,0,0,Geothermal = 81.2MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,36.0372,-117.7981,81.2,0,0,0
-117.7917,36.0192,18,10874,Coso Power Developers,Coso Operating Co LLC,4397,IPP Non-CHP,Inyokern,Inyo,California,93527,PO Box 1690,geothermal,90,80.3,0,0,0,0,0,0,0,0,Geothermal = 80.3MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,36.0192,-117.7917,80.3,0,0,0
-117.7886,36.0019,19,10875,Coso Energy Developers,Coso Operating Co LLC,4397,IPP Non-CHP,Inyokern,Inyo,California,93527,PO Box 1690,geothermal,90,67.8,0,0,0,0,0,0,0,0,Geothermal = 67.8MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,36.0019,-117.7886,67.8,0,0,0
-115.6475,33.158,20,10878,Salton Sea Power Gen Co Unit 1,CalEnergy Operating Corporation,49899,IPP Non-CHP,Calipatria,Imperial,California,92233,6920 Lack Rd.,geothermal,10,10,0,0,0,0,0,0,0,0,Geothermal = 10MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,33.158,-115.6475,10,0,0,0
-115.6455,33.1589,21,10879,Salton Sea Power Gen Co - Unit 2,CalEnergy Operating Corporation,49899,IPP Non-CHP,Calipatria,Imperial,California,92233,6920 Lack Rd.,geothermal,20,23.1,0,0,0,0,0,0,0,0,Geothermal = 23.1MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,33.1589,-115.6455,23.1,0,0,0
-122.7434,38.7879,22,50066,Calistoga Power Plant,Geysers Power Co LLC,7160,IPP Non-CHP,Middletown,Lake,California,95461,10350 Socrates Mine Road,geothermal,176.4,100,0,0,0,0,0,0,0,0,Geothermal = 100MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,38.7879,-122.7434,100,0,0,0
-115.6167,33.1633,23,50210,Vulcan-BN Geothermal Power Company,CalEnergy Operating Corporation,49899,IPP Non-CHP,Calipatria,Imperial,California,92233,7001 Gentry Rd.,geothermal,39.6,38,0,0,0,0,0,0,0,0,Geothermal = 38MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,33.1633,-115.6167,38,0,0,0
-119.766944,39.37,24,50654,Steamboat Hills LP,Ormat Nevada Inc,34691,IPP Non-CHP,Reno,Washoe,Nevada,89521,20590 Wedge Parkway,geothermal,21.8,14.6,0,0,0,0,0,0,0,0,Geothermal = 14.6MW,Geothermal,"EIA-860, EIA-860M and EIA-923",202001,39.37,-119.766944,14.6,0,0,0
-118.555613,39.547537,25,50765,Stillwater Facility,Enel Stillwater LLC,50131,IPP Non-CHP,Fallon,Churchill,Nevada,89406,4785 Lawrence Lane,geothermal,69.2,62.2,0,0,0,0,0,0,21.8,0,"Geothermal = 40.4MW, Solar = 21.8 MW","Geothermal; Solar Photovoltaic;","EIA-860, EIA-860M and EIA-923",202001,39.547537,-118.555613,40.4,0,0,0
