X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-94.140079,36.04135,75,62683,Westside Wastewater Treatment Plant Hybrid,"Today's Power, Inc.",61204,Commercial Non-CHP,Fayetteville,Washington,Arkansas,72704,415 N Broyles Ave,batteries,11,11,0,0,0,0,0,0,5,0,"Battery = 6 MW, Solar = 5 MW","Batteries; Solar Photovoltaic;","EIA-860, EIA-860M and EIA-923",202001,36.04135,-94.140079,0,6,0,0
-145.74079,60.54047,76,62714,Eyak Service Center BESS,"Cordova Electric Coop, Inc",40215,Electric Utility,Cordova,Valdez Cordova,Alaska,99574,308 LeFevrre,batteries,1,1,0,0,0,0,0,0,0,0,Battery = 1 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,60.54047,-145.74079,0,1,0,0
-72.209858,40.961751,77,62733,East Hampton Energy Storage Center,"East Hampton Energy Storage Center, LLC",62652,IPP Non-CHP,East Hampton,Suffolk,New York,11937,3 Cove Hollow Rd,batteries,5,5,0,0,0,0,0,0,0,0,Battery = 5 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,40.961751,-72.209858,0,5,0,0
-71.964359,41.03988,78,62734,Montauk Energy Storage Center,"Montauk Energy Storage Center, LLC",62651,IPP Non-CHP,Montauk,Suffolk,New York,11954,10 N Shore Rd,batteries,5,5,0,0,0,0,0,0,0,0,Battery = 5 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,41.03988,-71.964359,0,5,0,0
-95.651111,29.149166,79,62753,Prospect Storage,GlidePath Power Operations LLC,61728,IPP Non-CHP,West Columbia,Brazoria,Texas,77486,250 Ellis Lane,batteries,9.9,9.9,0,0,0,0,0,0,0,0,Battery = 9.9 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,29.149166,-95.651111,0,9.9,0,0
-70.97138,41.7197,80,62835,Acushnet Ball Plant 2,Borrego Solar Systems Inc,57449,Industrial Non-CHP,New Bedford,Bristol,Massachusetts,2747,256 Samuel Barnet Blvd,batteries,1.5,1.5,0,0,0,0,0,0,0,0,Battery = 1.5 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,41.7197,-70.97138,0,1.5,0,0
-88.639983,42.252733,81,62856,Marengo Battery Storage LLC,Marengo Battery Storage LLC,62707,IPP Non-CHP,Marengo TWP,McHenry,Illinois,60152,22818 W Grant Highway,batteries,20,20,0,0,0,0,0,0,0,0,Battery = 20 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,42.252733,-88.639983,0,20,0,0
-73.070764,44.36115,82,62907,Hinesburg,"Viridity Energy Solutions, Inc.",61522,IPP Non-CHP,Hinesburg,Chittenden,Vermont,5461,1121 Pond Brook Road,batteries,1.9,1.9,0,0,0,0,0,0,0,0,Battery = 1.9 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,44.36115,-73.070764,0,1.9,0,0
-93.48,45.32,83,62908,Anoka BESS,"Gopher Energy Storage, LLC",62731,IPP Non-CHP,Anoka,Anoka,Minnesota,55303,14401 Llamma St,batteries,6,6,0,0,0,0,0,0,0,0,Battery = 6 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,45.32,-93.48,0,6,0,0
-93.24,45.45,84,62937,Athens BESS,"Gopher Energy Storage, LLC",62731,IPP Non-CHP,Athens,Isanti,Minnesota,55040,27072 Railroad Ave,batteries,6,6,0,0,0,0,0,0,0,0,Battery = 6 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,45.45,-93.24,0,6,0,0
-76.10403,43.546613,85,62981,East Pulaski BESS,National Grid,56404,Electric Utility,Richland,Oswego,New York,13144,30 East Wood Road,batteries,2,2,0,0,0,0,0,0,0,0,Battery = 2 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,43.546613,-76.10403,0,2,0,0
-104.777675,38.745474,86,63022,Fort Carson Battery Energy Storage System,"Department of the Army, Fort Carson",62876,Commercial Non-CHP,Fort Carson,El Paso,Colorado,80913,1246 Minick Ave,batteries,4.2,4.2,0,0,0,0,0,0,0,0,Battery = 4.2 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,38.745474,-104.777675,0,4.2,0,0
-93.26763,45.458119,87,63090,Athens - Coopers Corner BESS,"Gopher Energy Storage, LLC",62731,IPP Non-CHP,Isanti,Isanti,Minnesota,55040,26896 University Avenue Northw,batteries,3,3,0,0,0,0,0,0,0,0,Battery = 3 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,45.458119,-93.26763,0,3,0,0
-86.025,39.3617,88,63324,Camp Atterbury Microgrid,"Duke Energy Indiana, LLC",15470,Electric Utility,Edinburgh,Johnson,Indiana,46124,Camp Atterbury,batteries,7,7,0,0,0,0,0,0,2,0,"Battery = 5 MW, Solar = 2 MW","Batteries; Solar Photovoltaic;","EIA-860, EIA-860M and EIA-923",202001,39.3617,-86.025,0,5,0,0
-117.151635,32.739676,89,63412,San Diego Zoo,"EDF Renewables Distributed Solutions, Inc",63246,IPP Non-CHP,,,California,0,,batteries,1,1,0,0,0,0,0,0,0,0,Battery = 1 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,32.739676,-117.151635,0,1,0,0
