X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-80.8176,41.2119,48,54207,ArcelorMittal Warren,ArcelorMittal Warren Inc,56616,Industrial CHP,Warren,Trumbull,Ohio,44482,2234 Main Ave,other,20.5,19.1,0,0,0,0,0,0,0,0,Other = 19.1 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,41.2119,-80.8176,0,0,19.1,0
-118.2867,33.7686,49,54451,Los Angeles Refinery Wilmington,Phillips 66 - Los Angeles,38215,Industrial CHP,Wilmington,Los Angeles,California,90744,1660 W Anaheim St,other,68.5,51.1,0,6.1,0,0,0,0,0,0,"Natural Gas = 6.1 MW, Other = 45 MW","Other Natural Gas; Other Gases;","EIA-860, EIA-860M and EIA-923",202001,33.7686,-118.2867,0,0,45,0
-109.1328,41.5417,50,54472,Simplot Phosphates,Simplot Phosphates LLC,16968,Industrial CHP,Rock Springs,Sweetwater,Wyoming,82901,515 S Hwy 430,other,11.5,11.5,0,0,0,0,0,0,0,0,Other = 11.5 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,41.5417,-109.1328,0,0,11.5,0
-89.9782,29.9327,51,54677,CII Carbon LLC,CII Carbon LLC,4660,Industrial CHP,Chalmette,St Bernard,Louisiana,70043,700 Coke Plant Rd,other,46,46,0,0,0,0,0,0,0,0,Other = 46 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,29.9327,-89.9782,0,0,46,0
-90.19914,31.24793,52,54744,District 70 Transco Gas Pipe Line,Transcontinental Gas PL Corp,19102,Commercial Non-CHP,Tylertown,Walthall,Mississippi,39667,967 Hwy 583,other,1.6,1.4,0,0,0,0,0,0,0,0,Other = 1.4 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,31.24793,-90.19914,0,0,1.4,0
-87.4214,41.6844,53,54995,Indiana Harbor E 5 AC Station,Northlake Energy,13765,Industrial CHP,East Chicago,Lake,Indiana,46312,3210 Watling St,other,90,90,0,0,0,0,0,0,0,0,Other = 90 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,41.6844,-87.4214,0,0,90,0
-87.42,41.6789,54,55066,Heat Recovery Coke Facility,Cokenergy Inc,4174,Industrial Non-CHP,East Chicago,Lake,Indiana,46312,3210 Watling St,other,94.6,88,0,0,0,0,0,0,0,0,Other = 88 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,41.6789,-87.42,0,0,88,0
-118.24,33.7803,55,55557,Wilmington Hydrogen Plant,Air Products & Chemicals Inc,991,Industrial CHP,Wilmington,Los Angeles,California,90744,700 N Henry Ford Avenue,other,31.9,28.1,0,0,0,0,0,0,0,0,Other = 28.1 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,33.7803,-118.24,0,0,28.1,0
-86.779866,33.582793,56,56076,ABC Coke,"Drummond Company, Inc.",5321,Industrial CHP,Tarrant,Jefferson,Alabama,35217,900 Huntsville Avenue,other,3.8,3.8,0,0,0,0,0,0,0,0,Other = 3.8 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,33.582793,-86.779866,0,0,3.8,0
-117.855,33.9328,57,56090,Blacksand Generating Facility,Bridge Energy LLC,61143,Industrial Non-CHP,Brea,Orange,California,92821,2000 Tonner Canyon Road,other,8,5.8,0,0,0,0,0,0,0,0,Other = 5.8 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,33.9328,-117.855,0,0,5.8,0
